Date,Open,High,Low,Close,Adj Close,Volume,Earnings
06/01/2011,1570.53,1576.95,1562.75,1568.37,1568.37,316364300,92.5744
07/01/2011,1573.48,1573.63,1564.29,1572.21,1572.21,213407400,92.5744
10/01/2011,1574.64,1576.37,1561.55,1563.52,1563.52,265674400,92.6161
11/01/2011,1559.27,1565.33,1558.64,1562.94,1562.94,200124400,92.6161
12/01/2011,1564.36,1569.08,1562.73,1566.49,1566.49,167234700,92.6073
13/01/2011,1570.74,1573.36,1567.61,1571.56,1571.56,135232800,92.6073
14/01/2011,1572.29,1572.95,1566.03,1569.89,1569.89,136276300,92.6073
17/01/2011,1573.47,1574.49,1570.63,1574.49,1574.49,139922000,92.6073
18/01/2011,1575.92,1576.42,1567.91,1570.04,1570.04,122443400,92.6073
19/01/2011,1568.85,1568.88,1561.87,1566.51,1566.51,109012500,92.6073
21/01/2011,1559.62,1559.62,1546.98,1547.43,1547.43,127872600,92.6073
24/01/2011,1550.36,1550.95,1539.48,1542.97,1542.97,251418700,92.6073
25/01/2011,1542.71,1544.85,1526.43,1526.43,1526.43,156338900,92.6073
26/01/2011,1525.43,1525.75,1505.36,1520,1520,179689600,92.6073
27/01/2011,1526.48,1530.81,1525.74,1526.96,1526.96,217587500,92.6073
28/01/2011,1528.73,1529.84,1518.48,1521.89,1521.89,160904000,92.6073
31/01/2011,1507.67,1520.63,1505.85,1519.94,1519.94,143595700,92.6073
02/02/2011,1524.74,1536.27,1524.74,1531.82,1531.82,162301000,92.6073
07/02/2011,1539.24,1541.43,1533.75,1535.6,1535.6,122139600,92.6073
08/02/2011,1542.34,1544.35,1538.76,1539.55,1539.55,155654500,92.6073
09/02/2011,1541.63,1541.98,1533.38,1536.07,1536.07,170226800,92.6073
10/02/2011,1524.39,1527.39,1503.99,1503.99,1503.99,175530000,92.6073
11/02/2011,1506.91,1507.66,1490.44,1494.52,1494.52,236598500,92.6073
14/02/2011,1497.89,1513.29,1494.13,1505.33,1505.33,194490700,92.5691
16/02/2011,1496.51,1506.31,1495.43,1506.3,1506.3,120741700,92.5691
17/02/2011,1508.53,1512.85,1506.4,1508.56,1508.56,140316800,92.5691
18/02/2011,1508.99,1521.15,1508.53,1517.56,1517.56,120484000,92.5691
21/02/2011,1519.13,1527.09,1505.54,1525.85,1525.85,134814000,92.5691
22/02/2011,1518.77,1519.14,1510.18,1513.63,1513.63,133596000,92.5691
23/02/2011,1504.26,1516.52,1502.01,1511.11,1511.11,139678500,92.5691
24/02/2011,1506.66,1511.39,1489.87,1489.87,1489.87,155975900,92.5691
25/02/2011,1495.73,1499.44,1489.27,1489.27,1489.27,199282400,92.5691
28/02/2011,1493.4,1493.97,1474.38,1491.25,1491.25,141395300,92.5691
01/03/2011,1494.88,1502.24,1492.7,1502.24,1502.24,176024000,92.5691
02/03/2011,1493.6,1499.28,1488.95,1499.28,1499.28,132904000,92.5691
03/03/2011,1498.81,1512.82,1497.46,1506.88,1506.88,117426100,92.5691
04/03/2011,1519.28,1529.41,1519.28,1522.61,1522.61,128673800,92.5691
07/03/2011,1521.34,1521.34,1511.27,1515.74,1515.74,164256500,92.5691
08/03/2011,1519.42,1525.01,1515.17,1517.66,1517.66,90261300,92.5691
09/03/2011,1519.18,1525.69,1519.18,1523.69,1523.69,150532600,92.5691
10/03/2011,1522.85,1524.12,1515.32,1516.91,1516.91,184070100,92.5691
11/03/2011,1508.88,1508.88,1494.13,1495.62,1495.62,127197600,92.5691
14/03/2011,1486.1,1500.21,1480.53,1495.35,1495.35,161596000,92.5691
15/03/2011,1494.42,1494.89,1476.24,1484.14,1484.14,88653200,92.5753
16/03/2011,1489.91,1492.44,1484.71,1492.44,1492.44,166557500,92.5753
17/03/2011,1483.29,1492.09,1480.27,1492.09,1492.09,115218300,92.5753
18/03/2011,1490.73,1503.89,1489.27,1503.89,1503.89,102547600,91.4295
21/03/2011,1502.01,1509.93,1498.34,1508.88,1508.88,121822400,91.4295
22/03/2011,1512.59,1514.2,1507.51,1509.1,1509.1,90747000,91.4295
23/03/2011,1505.96,1511.97,1504.95,1511.97,1511.97,94373100,91.4295
24/03/2011,1513.09,1514.91,1510,1513.84,1513.84,110501600,91.4295
25/03/2011,1515.91,1518.42,1514.25,1515.55,1515.55,117688500,91.4295
28/03/2011,1514.5,1517.47,1511.98,1514.25,1514.25,122077900,91.4295
29/03/2011,1517.03,1520.09,1514.05,1520.09,1520.09,103234000,91.4295
30/03/2011,1522.98,1532.68,1522.36,1531.63,1531.63,151179200,91.4295
31/03/2011,1536.61,1545.13,1535,1545.13,1545.13,145728800,91.4295
01/04/2011,1547.04,1555.38,1547.04,1555.38,1555.38,186256400,91.4293
04/04/2011,1561.94,1565.04,1553.82,1555.48,1555.48,149931900,91.4293
05/04/2011,1556.28,1557.43,1552.27,1553.07,1553.07,117467200,91.5297
06/04/2011,1553.07,1553.9,1549.84,1552.89,1552.89,117345000,91.5297
07/04/2011,1556.83,1561.93,1554.6,1561.93,1561.93,119548100,91.5297
08/04/2011,1561.66,1563.43,1557.49,1557.49,1557.49,147125700,91.5297
11/04/2011,1559.67,1559.68,1540.67,1544,1544,109724600,91.5297
12/04/2011,1539.46,1539.46,1522.15,1525.92,1525.92,137020300,91.5297
13/04/2011,1524.81,1539.7,1517.84,1535.59,1535.59,96428100,91.5297
14/04/2011,1537.85,1540.55,1525.8,1525.8,1525.8,106396700,91.5297
15/04/2011,1529.59,1532,1517.68,1521.94,1521.94,103767400,91.5297
18/04/2011,1526.03,1533.18,1524.53,1527.92,1527.92,118357600,91.5297
19/04/2011,1520.21,1522.72,1514.94,1521.53,1521.53,105009400,91.5297
20/04/2011,1525.9,1531.02,1525.9,1531.02,1531.02,100966300,91.5297
21/04/2011,1533.2,1535.09,1526.33,1526.33,1526.33,125426800,91.5297
22/04/2011,1527.33,1527.75,1522.75,1522.75,1522.75,95682700,91.5297
25/04/2011,1523.46,1526.83,1522.99,1524.05,1524.05,69175200,91.5297
26/04/2011,1525.72,1527.56,1520.49,1527.34,1527.34,45114800,91.5297
27/04/2011,1527.71,1534.69,1526.58,1529.91,1529.91,116880100,91.5297
28/04/2011,1532.36,1535.3,1531.11,1535.3,1535.3,110439700,91.5297
29/04/2011,1540.55,1540.55,1529.63,1534.95,1534.95,102423900,91.5297
03/05/2011,1535.99,1537.85,1530.05,1531.47,1531.47,92018200,91.5297
04/05/2011,1537.48,1537.71,1519.77,1528.43,1528.43,84642400,91.5296
05/05/2011,1525.63,1526.18,1520.18,1521.18,1521.18,104786500,91.5296
06/05/2011,1519.16,1519.16,1507.64,1515.5,1515.5,87724600,91.5296
09/05/2011,1517.21,1520.36,1515.39,1519.41,1519.41,117743200,91.5296
10/05/2011,1518.97,1525.78,1518.15,1523.37,1523.37,77273100,91.5296
11/05/2011,1525.72,1538.54,1525.72,1536.03,1536.03,85665300,91.5296
12/05/2011,1533.42,1535.71,1532.1,1532.29,1532.29,57172300,91.5296
13/05/2011,1533.47,1545.21,1532.94,1540.74,1540.74,92403300,91.5296
16/05/2011,1541.84,1545.34,1536.27,1536.27,1536.27,132087900,91.5296
18/05/2011,1538.21,1543.35,1537.33,1541.27,1541.27,88250900,91.5296
19/05/2011,1543.38,1550.62,1541.97,1544.02,1544.02,140251900,91.5296
20/05/2011,1544.09,1547.94,1541.03,1541.03,1541.03,122717800,91.5338
23/05/2011,1541.27,1542.8,1528.06,1528.98,1528.98,99498300,91.5338
24/05/2011,1531.28,1533.22,1525.71,1532.12,1532.12,97898400,91.5338
25/05/2011,1533.24,1537.66,1530,1533.57,1533.57,134801600,91.5338
26/05/2011,1538.35,1543.63,1538.35,1540.94,1540.94,110347900,91.5338
27/05/2011,1545.09,1549.96,1543.21,1548.69,1548.69,126025800,91.5338
30/05/2011,1550.07,1550.07,1542.84,1542.84,1542.84,134680800,91.5338
31/05/2011,1541.5,1566.29,1541.5,1558.29,1558.29,119960700,91.5338
01/06/2011,1561.01,1561.01,1553.98,1556.42,1556.42,404034600,91.5338
02/06/2011,1551.93,1558.04,1550.37,1558.04,1558.04,168860400,91.5338
03/06/2011,1560.08,1562.04,1554.99,1559.85,1559.85,138847700,91.5338
06/06/2011,1556.24,1556.67,1551.85,1552.14,1552.14,87984300,91.5338
07/06/2011,1551.56,1553.05,1548.3,1551.89,1551.89,74579600,91.5338
08/06/2011,1550.5,1553.83,1549.89,1551.79,1551.79,102520100,91.5338
09/06/2011,1554.1,1555.49,1550.89,1550.89,1550.89,120041600,91.5338
10/06/2011,1553.34,1558.53,1553.28,1556.19,1556.19,108027700,91.5338
13/06/2011,1551.71,1552.6,1545.88,1545.88,1545.88,91342400,91.5338
14/06/2011,1545.71,1551.83,1543.56,1548.51,1548.51,91240000,91.5493
15/06/2011,1548.35,1556.19,1547.92,1556.19,1556.19,92735300,91.5493
16/06/2011,1553.11,1554.24,1549.65,1554.24,1554.24,147146600,91.5493
17/06/2011,1559.42,1564.07,1556.04,1563.43,1563.43,153275700,91.5493
20/06/2011,1561.99,1563.66,1557.52,1559.19,1559.19,212910100,91.5493
21/06/2011,1560.27,1561.4,1557.68,1560.79,1560.79,124384600,93.5521
22/06/2011,1561.69,1567.35,1559.95,1567.35,1567.35,132953400,93.5521
23/06/2011,1566.04,1567.19,1562.2,1563.19,1563.19,120138900,93.5521
24/06/2011,1563.96,1565.12,1562,1564.66,1564.66,108633800,93.5521
27/06/2011,1561.32,1564.3,1560.32,1562.52,1562.52,146272600,93.5521
28/06/2011,1561.04,1570.02,1561.04,1570.02,1570.02,120054200,93.5521
29/06/2011,1572.59,1575.81,1570.39,1575.01,1575.01,114944600,93.5521
30/06/2011,1571.67,1579.07,1570.69,1579.07,1579.07,144559300,93.5521
01/07/2011,1580.83,1582.94,1576.89,1582.94,1582.94,151324900,93.5521
04/07/2011,1584.12,1589.93,1577.81,1582.35,1582.35,95700100,93.5521
05/07/2011,1583.95,1584.83,1580.38,1581.85,1581.85,106297500,93.5521
06/07/2011,1582.21,1591.34,1580.46,1591.34,1591.34,124354700,93.5521
07/07/2011,1594.13,1595.87,1587.88,1590.24,1590.24,174976400,93.5521
08/07/2011,1591.08,1594.74,1584.94,1594.74,1594.74,137593700,93.5521
11/07/2011,1595.14,1597.08,1584.2,1588.58,1588.58,136764200,93.5521
12/07/2011,1587.69,1587.69,1574.52,1578.1,1578.1,124809800,93.5521
13/07/2011,1578.65,1580.75,1576.37,1580.67,1580.67,126937900,93.5521
14/07/2011,1581.28,1581.69,1577.76,1579.84,1579.84,123711100,93.5521
15/07/2011,1578.94,1580,1573.47,1577.25,1577.25,109836900,93.5521
18/07/2011,1576.23,1576.23,1561.97,1562.58,1562.58,120980600,93.5521
19/07/2011,1562.48,1562.48,1552.71,1555.64,1555.64,114435300,93.5521
20/07/2011,1558.45,1564.95,1558.45,1562.59,1562.59,170822700,93.5521
21/07/2011,1563.63,1566.2,1560.59,1565.81,1565.81,99176100,93.5521
22/07/2011,1566.58,1566.58,1562.63,1565.06,1565.06,117375200,93.5521
25/07/2011,1565.46,1565.46,1558.51,1559.6,1559.6,138118700,93.5521
26/07/2011,1557.47,1561.91,1554.58,1561.77,1561.77,104312100,93.5521
27/07/2011,1561.95,1565,1557.26,1558.17,1558.17,129273400,93.5521
28/07/2011,1555.72,1555.72,1544.96,1551.91,1551.91,124923700,93.5521
29/07/2011,1553.22,1553.69,1544.88,1548.81,1548.81,147138500,93.5521
01/08/2011,1549.79,1558.49,1549.43,1558.01,1558.01,151788800,93.5521
02/08/2011,1558.02,1558.84,1553.39,1554.85,1554.85,108303200,93.5521
03/08/2011,1549.49,1549.49,1538.95,1545.1,1545.1,104104100,93.5521
04/08/2011,1546.87,1552.91,1545.69,1546.89,1546.89,136081600,93.5521
05/08/2011,1529.94,1529.94,1509.37,1524.43,1524.43,111983000,93.5521
08/08/2011,1515.19,1515.19,1476.24,1496.99,1496.99,316934000,93.5521
09/08/2011,1468.4,1490.14,1423.47,1472.14,1472.14,313998900,93.5521
10/08/2011,1472.14,1495.65,1472.14,1480.52,1480.52,325010900,93.5521
11/08/2011,1467.23,1479.41,1454.52,1476.46,1476.46,264453500,93.5521
12/08/2011,1484.14,1488.29,1483.42,1483.67,1483.67,194991700,93.5521
15/08/2011,1486.04,1499.74,1486.04,1499.74,1499.74,154174600,93.5521
16/08/2011,1504.14,1510.54,1497.33,1498.24,1498.24,105416100,93.5521
17/08/2011,1502.21,1504.63,1499.59,1503.07,1503.07,138415900,93.5521
18/08/2011,1506.71,1507.59,1497.37,1503.3,1503.3,142821500,93.5521
19/08/2011,1491.67,1491.67,1477.7,1483.98,1483.98,149945500,93.5521
22/08/2011,1477.33,1478.91,1467.42,1472.16,1472.16,208565100,93.5521
23/08/2011,1474.36,1482.37,1469.66,1482.37,1482.37,162528100,93.5521
24/08/2011,1485.15,1487.27,1469.15,1469.15,1469.15,180442300,93.5521
25/08/2011,1470.37,1471.03,1460.96,1464.74,1464.74,188951700,93.5521
26/08/2011,1460.3,1460.3,1442.08,1444.81,1444.81,231732200,93.5521
29/08/2011,1448.21,1456.18,1446.12,1447.27,1447.27,249168500,93.5521
02/09/2011,1460.66,1483.79,1460.66,1474.09,1474.09,99325800,93.5521
05/09/2011,1469.77,1471.13,1463.12,1463.12,1463.12,230876000,93.5521
06/09/2011,1460.26,1462.32,1453.26,1454.37,1454.37,128259900,93.5521
07/09/2011,1458.05,1465.01,1457.68,1464.61,1464.61,150971300,93.5521
08/09/2011,1466.06,1471.22,1463.18,1469.83,1469.83,122021400,93.5521
09/09/2011,1472.93,1480.33,1467.82,1469.12,1469.12,97520000,93.5521
12/09/2011,1464.79,1464.79,1443.93,1446.26,1446.26,73826500,93.5521
13/09/2011,1450.09,1452.15,1445.97,1448,1448,111253900,93.5521
14/09/2011,1453.04,1455.3,1436.71,1437.61,1437.61,78777200,93.5521
15/09/2011,1442.67,1443.51,1427.75,1430.93,1430.93,110947700,93.5521
19/09/2011,1432.11,1433.81,1411.8,1413.12,1413.12,138942300,93.5521
20/09/2011,1410.01,1412.53,1404.27,1410.64,1410.64,130652800,93.5521
21/09/2011,1413.45,1422.35,1408.73,1419.04,1419.04,125181400,93.5521
22/09/2011,1413.05,1413.05,1387.81,1387.81,1387.81,108134900,93.5521
23/09/2011,1377.22,1377.22,1358.47,1365.94,1365.94,172707800,93.5521
26/09/2011,1357.74,1357.99,1310.53,1331.8,1331.8,182967400,100.1632
27/09/2011,1339.35,1367.55,1339.35,1364.2,1364.2,181523900,100.1555
28/09/2011,1367.4,1373.64,1353.38,1371.55,1371.55,163696300,100.1555
29/09/2011,1361.43,1388.55,1357.95,1387.46,1387.46,159449200,100.1555
30/09/2011,1390.58,1403.01,1375.64,1387.13,1387.13,129887800,100.1555
03/10/2011,1381.81,1381.9,1353.45,1367.52,1367.52,170022300,100.1555
04/10/2011,1362.16,1375.02,1356.77,1361.38,1361.38,120650400,100.1555
05/10/2011,1364.79,1379.12,1364.79,1375.67,1375.67,96601000,100.1555
06/10/2011,1381.17,1395.28,1381.17,1393.69,1393.69,113146500,100.1555
07/10/2011,1397.42,1402.58,1391.31,1400.05,1400.05,124918000,100.1555
10/10/2011,1398.62,1399.35,1392.1,1397.04,1397.04,114296700,100.1555
11/10/2011,1406.99,1414.74,1406.99,1411.65,1411.65,54891000,100.1555
12/10/2011,1414.4,1428.5,1402.08,1428.5,1428.5,105427400,100.1555
13/10/2011,1431.69,1445.43,1430.95,1444.87,1444.87,103517100,100.1555
14/10/2011,1447.17,1447.57,1435.94,1442.43,1442.43,164190400,100.1555
17/10/2011,1451.97,1465.48,1451.97,1465.35,1465.35,92141500,100.1555
18/10/2011,1459.58,1459.58,1433.97,1439.94,1439.94,139085000,100.1555
19/10/2011,1444.91,1450.25,1444.42,1450.25,1450.25,101839600,100.1555
20/10/2011,1445.5,1445.5,1429.38,1441.18,1441.18,85664600,100.1555
21/10/2011,1441.16,1446.85,1371.18,1438.83,1438.83,80204500,100.1555
24/10/2011,1449.83,1462.06,1449.1,1450.02,1450.02,71847700,100.1555
25/10/2011,1453.46,1457.8,1448.12,1457.8,1457.8,105697700,100.1555
27/10/2011,1461.55,1474.27,1459.98,1470.93,1470.93,80653500,100.1555
28/10/2011,1480.22,1488.2,1478.15,1481.82,1481.82,198249000,100.1555
31/10/2011,1484.66,1493.28,1475.71,1491.89,1491.89,181280600,100.1555
01/11/2011,1484.13,1485.9,1474.61,1475.64,1475.64,121905900,100.1555
02/11/2011,1467.8,1473.13,1457.5,1470.95,1470.95,81692200,100.1555
03/11/2011,1471.87,1473.45,1452.64,1462.37,1462.37,128076500,100.1555
04/11/2011,1470.85,1477.51,1468.09,1477.51,1477.51,73154800,100.1555
08/11/2011,1483.28,1489.91,1476.81,1480.46,1480.46,84329800,100.1555
09/11/2011,1481.21,1490.74,1481.21,1489.64,1489.64,110794200,100.1555
10/11/2011,1469.23,1474.73,1466.25,1472.65,1472.65,105961500,100.1555
11/11/2011,1474.62,1478.33,1468.75,1468.75,1468.75,110356300,100.1555
14/11/2011,1479.71,1484.88,1478.13,1478.87,1478.87,61556500,100.1555
15/11/2011,1475.66,1478.75,1473.71,1477.22,1477.22,98682900,100.1555
16/11/2011,1481.16,1487.37,1470.09,1476.84,1476.84,73802100,100.1555
17/11/2011,1475.52,1476.8,1465.47,1465.47,1465.47,93052300,100.1555
18/11/2011,1462.34,1468.44,1454.4,1454.4,1454.4,79470300,100.1555
21/11/2011,1451.76,1451.98,1434.08,1434.08,1434.08,95006600,100.1555
22/11/2011,1430.8,1438.51,1425.47,1437.99,1437.99,110151500,100.1555
23/11/2011,1435.64,1439.46,1424.19,1433.17,1433.17,91295200,100.1555
24/11/2011,1431.91,1447.99,1426.64,1447.99,1447.99,92420200,100.1555
25/11/2011,1447.11,1447.11,1430.61,1431.55,1431.55,72680400,100.1555
29/11/2011,1437.77,1458,1437.21,1444.72,1444.72,89343100,100.1555
30/11/2011,1444.49,1472.1,1443.59,1472.1,1472.1,148770500,100.1555
01/12/2011,1486.92,1502.53,1484.42,1485.26,1485.26,162249000,100.1555
02/12/2011,1489.44,1493.62,1483.48,1489.02,1489.02,169249900,100.1555
05/12/2011,1489.73,1492.71,1487.36,1489.95,1489.95,107567600,100.1555
06/12/2011,1484.81,1484.81,1478.12,1480.92,1480.92,63236800,100.1555
07/12/2011,1480.59,1482.99,1473.68,1482.99,1482.99,63400300,100.1555
08/12/2011,1477.75,1477.75,1469.93,1472.92,1472.92,130764300,100.1555
09/12/2011,1464.7,1464.7,1456.71,1460.13,1460.13,69448700,100.1555
12/12/2011,1463.73,1474.55,1463.73,1467.1,1467.1,68593200,100.1555
13/12/2011,1462.91,1467.52,1457.31,1465.39,1465.39,63036700,100.1555
14/12/2011,1461.98,1466.45,1459.45,1463.12,1463.12,99401000,100.1555
15/12/2011,1458.1,1464.52,1448.54,1464.11,1464.11,79636500,100.1555
16/12/2011,1465.25,1472.76,1463.25,1466.22,1466.22,85252600,100.1555
19/12/2011,1466.78,1477.78,1463.27,1477.78,1477.78,89393400,100.1555
20/12/2011,1475.87,1476.41,1464.31,1465.17,1465.17,62824800,100.1555
21/12/2011,1472.92,1487.15,1472.08,1484.98,1484.98,98510500,100.1555
22/12/2011,1484.6,1491.67,1482.89,1491.46,1491.46,104578600,100.1555
23/12/2011,1490.17,1496.25,1490.17,1496.15,1496.15,81587300,100.1555
27/12/2011,1494.15,1500.91,1490.16,1500.91,1500.91,79133600,100.1555
28/12/2011,1499.73,1504.54,1495.52,1504.11,1504.11,50846400,100.1555
29/12/2011,1500.05,1511.19,1497.19,1506.69,1506.69,50210800,100.1555
30/12/2011,1508.98,1530.73,1508.6,1530.73,1530.73,68938400,104.3981
03/01/2012,1523.6,1523.71,1512.08,1513.54,1513.54,122619900,104.3438
04/01/2012,1517.69,1525.14,1502.09,1504.22,1504.22,88590200,104.3438
05/01/2012,1507.05,1514.82,1504.54,1514.43,1514.43,127499700,104.3438
06/01/2012,1513.13,1515.27,1508.93,1514.13,1514.13,106150700,104.3438
09/01/2012,1515.06,1521.73,1513.35,1521.73,1521.73,95743700,104.3438
10/01/2012,1519.75,1524.1,1518.76,1521.99,1521.99,113015100,104.3438
11/01/2012,1522.03,1523.94,1518.8,1522.29,1522.29,137033700,104.3438
12/01/2012,1521.19,1525.56,1520.78,1525.56,1525.56,147800500,104.3438
13/01/2012,1525.68,1526.27,1521.94,1523.07,1523.07,108237000,104.3438
16/01/2012,1520.39,1521.2,1509.06,1509.06,1509.06,117668400,104.3438
17/01/2012,1509.61,1520.27,1509.61,1519.36,1519.36,97547600,104.3438
18/01/2012,1517.09,1519.23,1513.38,1517.38,1517.38,127263500,104.3438
19/01/2012,1515.8,1522.32,1514.04,1516.81,1516.81,143925100,104.3438
20/01/2012,1518.14,1522.98,1516.91,1522.66,1522.66,146792300,104.3438
25/01/2012,1523.7,1527.57,1518.35,1519.76,1519.76,129944400,104.3438
26/01/2012,1520.67,1523.86,1519.86,1523.86,1523.86,121913500,104.3438
27/01/2012,1523.87,1523.87,1519.19,1520.9,1520.9,116501600,104.3438
30/01/2012,1518.91,1523.91,1512.03,1513.55,1513.55,144242700,104.3438
31/01/2012,1517.02,1521.29,1509.49,1521.29,1521.29,132912400,104.3438
02/02/2012,1526.61,1540.89,1526.57,1537.09,1537.09,208434600,104.3438
03/02/2012,1537.59,1541.31,1526.03,1538.77,1538.77,252537300,104.3438
08/02/2012,1542.27,1554.06,1542.27,1553.18,1553.18,179308600,104.3438
09/02/2012,1555.15,1565.32,1551.19,1565.32,1565.32,271868000,104.3438
10/02/2012,1562.72,1564.66,1559.31,1561.66,1561.66,230323900,104.3438
13/02/2012,1560.35,1562.89,1558.06,1562.82,1562.82,186880600,104.3438
14/02/2012,1565.25,1566.12,1560.83,1566.05,1566.05,128398200,104.3438
15/02/2012,1566.66,1566.66,1558.55,1561.3,1561.3,154841100,104.3438
16/02/2012,1558.27,1559.08,1549.34,1550.49,1550.49,149606200,104.3438
17/02/2012,1553.68,1559.92,1553.68,1557.15,1557.15,145222800,104.3438
20/02/2012,1557.91,1562.6,1557.31,1560.57,1560.57,134132100,104.3438
21/02/2012,1562.98,1564.86,1558.13,1563.78,1563.78,114114900,104.3438
22/02/2012,1563.82,1565.25,1558.94,1560.52,1560.52,134445200,104.3438
23/02/2012,1559.13,1561.5,1556.66,1556.66,1556.66,138061200,104.3438
24/02/2012,1557.13,1559.64,1553.62,1558.77,1558.77,174455700,104.3438
27/02/2012,1560.63,1565.87,1558.29,1559.04,1559.04,151916900,104.3438
28/02/2012,1562.13,1562.42,1552.62,1556.73,1556.73,122579700,104.3438
29/02/2012,1557.5,1573.75,1557.5,1569.65,1569.65,122671300,104.3438
01/03/2012,1568.89,1576.23,1568.83,1573.45,1573.45,329668700,104.3438
02/03/2012,1574.99,1587.11,1574.78,1583.78,1583.78,189553400,104.3438
05/03/2012,1586.65,1594.72,1586.13,1589.22,1589.22,173803200,104.3438
06/03/2012,1589.1,1589.95,1580.51,1589.91,1589.91,137681200,104.3438
07/03/2012,1585.3,1585.3,1572.43,1574.83,1574.83,173370100,104.3438
08/03/2012,1576.36,1580.41,1576.17,1578.36,1578.36,173145200,104.3438
09/03/2012,1579.26,1582,1577.23,1579,1579,128180400,104.3438
12/03/2012,1579.83,1580.08,1563.73,1564.75,1564.75,103240200,104.3438
13/03/2012,1564.84,1569.15,1562.97,1564.02,1564.02,151570600,104.3438
14/03/2012,1570.06,1575.71,1568.41,1575.71,1575.71,129608300,104.3438
15/03/2012,1576.03,1579.45,1574.59,1579.38,1579.38,168270300,104.4206
16/03/2012,1580.48,1583.55,1571.05,1571.4,1571.4,170006600,104.4206
19/03/2012,1574.3,1578.51,1570.88,1573.6,1573.6,196145500,104.4206
20/03/2012,1575.22,1579.88,1573.81,1577.62,1577.62,128642700,104.4206
21/03/2012,1575.38,1582.97,1573.17,1582.53,1582.53,141381000,104.4206
22/03/2012,1580.94,1586.65,1580.07,1583.24,1583.24,123547900,104.4206
23/03/2012,1583.95,1587.08,1582.88,1585.83,1585.83,116544200,104.4206
26/03/2012,1585.72,1588.06,1582.98,1582.98,1582.98,87569200,104.4206
27/03/2012,1585.8,1591.03,1585.8,1588.1,1588.1,103259200,104.4206
28/03/2012,1588.16,1589.5,1582.8,1583.75,1583.75,156122100,104.4206
29/03/2012,1584.17,1585.46,1581.79,1585.44,1585.44,105047900,104.4206
30/03/2012,1590.21,1596.33,1588.54,1596.33,1596.33,118612700,104.4206
02/04/2012,1594.57,1603.96,1590.27,1603.78,1603.78,232123200,104.4206
03/04/2012,1607.13,1609.33,1604.76,1606.63,1606.63,121053200,104.4206
04/04/2012,1607.54,1609.16,1597.8,1599.27,1599.27,122516300,104.4206
05/04/2012,1595.66,1596.46,1591.85,1593.44,1593.44,88747200,104.4206
06/04/2012,1594.24,1600.6,1594.07,1598.87,1598.87,107821000,104.4206
09/04/2012,1599.03,1599.03,1588.58,1591.28,1591.28,80618400,104.4206
10/04/2012,1587.77,1598.53,1586.99,1597.17,1597.17,89005700,107.9679
12/04/2012,1597.39,1602.05,1593.57,1601.27,1601.27,163844100,107.9679
13/04/2012,1602.34,1604.71,1600.75,1603.12,1603.12,145620500,107.9679
16/04/2012,1602.42,1602.42,1594.63,1597.51,1597.51,119261000,107.9679
17/04/2012,1597.75,1600.67,1593.92,1596.19,1596.19,95090300,107.9679
18/04/2012,1598.07,1602.34,1598.07,1598.86,1598.86,116943400,107.9679
19/04/2012,1599.09,1602.12,1595.54,1596.62,1596.62,116465500,107.9679
20/04/2012,1596.84,1596.84,1591.85,1591.85,1591.85,132253100,107.9679
23/04/2012,1591.87,1592.45,1580.28,1583.8,1583.8,116218800,107.9679
24/04/2012,1580.57,1583.29,1579.04,1582.28,1582.28,125310500,107.9679
25/04/2012,1582.44,1585.93,1578.68,1579.35,1579.35,127608200,107.9679
26/04/2012,1580.33,1583.08,1577.71,1579.69,1579.69,118145200,107.9679
27/04/2012,1580.18,1580.18,1566.55,1567.8,1567.8,110104700,107.9679
30/04/2012,1570.46,1574.49,1568.58,1570.61,1570.61,116826700,107.9679
02/05/2012,1572.47,1582.39,1572.47,1582.39,1582.39,139020700,107.9679
03/05/2012,1581.78,1584.15,1579.53,1583.17,1583.17,112301900,107.9679
04/05/2012,1585.22,1591.04,1585.06,1591.04,1591.04,103665900,107.9679
07/05/2012,1585.17,1585.54,1579.74,1584.87,1584.87,151385100,107.9679
08/05/2012,1584.47,1590.6,1583.72,1590.6,1590.6,114560400,107.9679
09/05/2012,1591.03,1591.03,1584.9,1584.9,1584.9,103397200,107.9679
10/05/2012,1583.97,1590.2,1583.52,1588.06,1588.06,123926400,107.9679
11/05/2012,1588.35,1589.53,1572.95,1584.32,1584.32,130848300,107.9679
14/05/2012,1582.06,1584.63,1574.67,1575.08,1575.08,102369100,107.9679
15/05/2012,1570.75,1571.24,1559.01,1561.07,1561.07,106417200,107.9679
16/05/2012,1558.25,1558.25,1535.05,1536.04,1536.04,170749700,107.9679
17/05/2012,1536.24,1552.25,1536.24,1544.21,1544.21,215404300,107.9679
18/05/2012,1539.24,1539.24,1526.6,1532.46,1532.46,154543600,107.9679
21/05/2012,1533.17,1540.29,1531.95,1538.91,1538.91,131046200,107.9679
22/05/2012,1539.74,1546.84,1539.74,1546.84,1546.84,99932800,107.9679
23/05/2012,1547.12,1548.65,1535.11,1539.71,1539.71,107904900,107.9679
24/05/2012,1540.58,1548.25,1540.49,1548.25,1548.25,119175000,107.9679
25/05/2012,1548.71,1552.48,1547.48,1551.12,1551.12,118535100,107.9679
28/05/2012,1545.42,1556.69,1544.63,1554.94,1554.94,94962000,107.9679
29/05/2012,1554,1566.13,1552.34,1565.32,1565.32,83517300,107.9679
